MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_WWII_VETERANS,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1.0,SES_2.0,SES_3.0,SES_4.0
137,43.0,96,0,16,0,1,2,7.0,4,6,18582.0,94,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
113,37.0,40,0,32,11,1,2,10.55,6,8,7438.0,109,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
137,33.0,11,1,37,0,2,1,11.92,6,6,11501.0,98,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
17,41.0,60,0,50,0,1,1,25.0,5,1,20157.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
113,67.0,80,3,15,0,1,0,11.75,5,4,11724.0,94,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
113,75.0,75,1,36,0,1,0,14.56,6,3,8763.0,86,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
137,77.0,12,0,31,10,1,1,13.81,3,9,10892.0,115,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
65,29.0,28,0,44,0,1,3,10.86,6,5,5843.0,35,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
17,65.0,85,0,69,0,1,0,25.0,5,0,10494.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
113,71.0,62,0,40,0,1,1,12.2,4,8,9164.0,91,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
137,78.0,81,1,49,1,3,2,9.21,4,12,9434.0,112,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
137,75.0,69,1,28,1,4,4,6.1,6,9,7170.0,83,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,0.0,39,1,15,0,1,1,15.0,4,1,13868.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
137,72.0,66,0,3,3,1,0,9.53,6,11,17058.0,108,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
113,82.0,77,0,39,1,2,2,24.06,6,9,21745.0,83,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17,0.0,75,0,35,0,1,1,15.0,3,1,9327.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
41,39.0,80,0,49,0,3,3,15.0,6,4,8640.0,28,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,49.0,1,30,33,0,1,0,15.0,4,0,7095.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
17,0.0,80,0,45,0,1,1,15.0,4,1,9820.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
113,50.0,82,0,33,1,3,3,3.19,4,17,10918.0,98,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
137,45.0,64,0,28,0,1,0,6.27,4,12,13120.0,103,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,71.0,29,0,37,0,3,2,9.6,6,3,44177.0,27,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
77,66.0,69,0,83,0,1,0,20.5,6,2,12031.0,58,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,39.0,56,0,17,0,1,1,15.0,4,1,17049.0,11,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
65,28.0,97,0,31,1,3,4,9.3,6,7,16822.0,37,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
101,59.0,84,0,31,0,1,1,7.92,2,6,18525.0,78,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,0.0,86,0,21,0,1,1,11.75,5,1,16092.0,23,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
29,60.0,97,2,11,0,1,1,50.0,6,1,22327.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
113,77.0,89,0,38,0,3,1,8.5,6,4,41974.0,89,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29,0.0,72,0,18,0,4,2,8.0,6,2,20484.0,17,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29,29.0,54,0,34,0,1,1,20.0,3,1,14925.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
137,74.0,79,3,60,1,2,3,8.55,6,13,11088.0,95,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,27.0,64,0,0,0,1,1,12.5,5,2,12824.0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
17,53.0,77,0,33,0,1,1,20.0,5,1,9666.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
29,0.0,85,0,35,0,4,2,24.71,6,2,8177.0,16,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,49.0,89,0,41,0,2,2,12.33,5,2,30270.0,11,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
65,17.0,60,0,14,0,2,1,8.67,6,2,7472.0,40,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
17,41.0,80,0,20,0,1,1,15.0,3,1,9028.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
113,81.0,88,0,33,0,2,1,10.8,6,6,11813.0,97,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
29,43.0,82,0,42,0,1,2,25.0,8,3,19233.0,36,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
137,75.0,61,0,47,1,3,4,8.19,6,14,11287.0,110,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,0.0,77,0,28,0,3,1,7.33,6,1,11397.0,5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
17,55.0,83,0,23,0,2,1,16.5,5,1,15038.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
89,45.0,94,0,12,0,1,2,10.9,6,3,14496.0,65,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
65,59.0,67,0,44,0,1,0,12.75,6,2,8673.0,39,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
41,0.0,56,0,39,2,3,4,8.22,8,5,5669.0,26,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
101,53.0,54,0,30,0,1,0,23.0,6,3,17821.0,74,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
77,61.0,69,9,32,1,3,2,8.3,6,7,15179.0,58,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,84.0,61,0,41,7,1,2,13.08,6,10,15444.0,103,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41,0.0,83,0,42,0,1,0,20.0,6,0,82369.0,22,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41,49.0,81,1,22,0,1,1,8.25,5,1,11988.0,13,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,39.0,77,0,10,0,3,2,6.0,6,3,13741.0,19,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,57.0,46,1,26,1,3,3,8.77,6,4,17090.0,25,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
89,66.0,93,0,38,0,1,0,16.4,6,1,21047.0,61,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29,0.0,75,0,44,0,3,2,13.33,6,2,9318.0,9,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
113,39.0,89,1,22,13,1,0,16.0,4,5,6087.0,87,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
77,43.0,50,0,15,0,1,1,13.0,4,3,10461.0,56,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
29,66.0,90,0,24,0,2,1,20.0,6,1,12870.0,14,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
89,44.0,72,1,36,0,3,3,8.92,6,4,9983.0,62,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,38.0,77,0,75,0,3,3,6.75,6,3,16414.0,12,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,51.0,67,1,27,0,1,1,11.67,6,1,13812.0,10,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,55.0,30,0,57,0,1,1,62.5,6,1,57644.0,30,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29,65.0,63,0,51,0,3,3,8.4,6,3,6798.0,12,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
53,0.0,69,0,35,0,1,1,13.14,6,3,10167.0,34,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
113,47.0,77,11,8,0,1,0,16.11,4,8,11472.0,94,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
89,61.0,88,0,34,0,2,0,11.13,4,3,12716.0,66,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,0.0,87,0,41,0,2,1,7.55,6,6,17327.0,121,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,45.0,81,0,58,0,1,1,12.5,4,1,18847.0,14,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
113,0.0,81,0,0,1,2,2,38.87,6,11,27629.0,94,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
53,53.0,98,0,24,0,1,0,12.4,6,2,18467.0,35,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
65,72.0,39,0,22,3,1,4,11.18,6,9,8043.0,31,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
41,0.0,58,0,18,0,4,2,6.5,2,7,16791.0,29,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
137,86.0,36,4,31,1,3,3,7.0,6,14,13674.0,109,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,27.0,90,0,60,0,1,1,15.0,3,1,13381.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
77,36.0,85,0,43,0,1,2,11.8,4,4,11305.0,51,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
113,0.0,72,0,36,0,1,1,20.88,10,4,19298.0,99,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
77,52.0,82,0,14,1,2,2,11.64,6,6,27400.0,51,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
53,75.0,76,0,68,1,3,3,9.22,5,7,50158.0,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17,0.0,83,0,36,0,2,2,22.5,6,2,14946.0,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
41,44.0,75,0,0,0,2,2,12.5,6,3,15630.0,23,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
125,49.0,66,0,61,0,1,1,8.57,6,4,17751.0,108,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,62.0,70,1,35,0,2,2,6.58,6,6,12161.0,63,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,84.0,24,0,44,3,1,3,6.5,5,17,5264.0,106,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
137,54.0,65,0,57,6,1,1,10.0,4,17,18006.0,104,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
53,37.0,68,0,54,1,3,3,6.87,6,7,16258.0,35,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
17,0.0,33,0,3,0,1,0,15.0,4,0,16499.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
17,51.0,66,4,36,0,1,1,20.0,4,1,23110.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
125,74.0,45,0,27,1,2,0,10.56,5,5,13776.0,101,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41,0.0,79,0,34,0,1,1,17.0,6,1,12195.0,21,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
137,0.0,78,1,26,0,2,1,5.0,4,7,15770.0,106,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
77,37.0,71,0,0,10,1,1,9.94,5,8,15010.0,57,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,64.0,71,0,30,0,3,2,7.33,6,2,11879.0,6,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
41,41.0,89,11,35,0,1,0,16.0,4,1,31480.0,17,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
89,53.0,65,0,0,0,2,0,10.0,3,1,11263.0,70,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
101,0.0,84,1,30,0,2,0,17.5,5,1,12406.0,80,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
17,57.0,38,0,26,0,1,1,15.0,4,1,12872.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
137,17.0,82,0,48,1,2,3,4.05,4,15,17979.0,113,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
125,0.0,74,0,36,3,1,2,6.14,4,13,11309.0,102,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
29,47.0,86,0,49,0,3,2,11.75,6,2,9415.0,12,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
29,67.0,8,0,50,0,1,2,10.0,4,2,25654.0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
137,74.0,71,0,40,4,1,1,9.5,3,11,11242.0,106,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
77,59.0,82,0,42,1,2,2,13.89,6,7,12987.0,57,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
77,87.0,66,0,11,1,3,3,6.67,6,10,10281.0,51,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
113,77.0,74,0,42,0,1,1,4.55,6,8,11047.0,85,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
77,54.0,70,0,35,0,1,0,8.82,5,3,15080.0,44,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
101,80.0,81,0,30,0,1,0,10.89,5,2,18128.0,72,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29,49.0,88,0,11,0,4,2,5.67,6,2,17587.0,16,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
77,0.0,95,0,25,0,3,2,53.86,6,3,28134.0,54,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
125,77.0,96,0,16,0,3,2,4.0,5,10,21821.0,105,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
53,79.0,63,0,2,0,2,2,20.67,6,4,12051.0,32,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
29,0.0,59,0,53,0,1,0,11.5,4,0,4978.0,10,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
101,64.0,72,0,45,0,1,2,8.18,6,7,21154.0,67,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
17,70.0,85,0,46,0,1,0,15.0,3,0,14481.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
29,71.0,86,0,15,0,1,1,10.0,4,1,9918.0,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,59.0,77,0,55,1,4,3,12.48,4,11,11925.0,111,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
77,0.0,13,0,20,0,1,0,15.14,5,3,18118.0,51,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
41,35.0,19,0,63,0,1,1,11.67,6,2,21127.0,20,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,0.0,71,0,39,0,3,3,4.47,4,9,8336.0,109,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
41,71.0,61,0,47,0,3,2,9.0,6,3,10719.0,26,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
65,64.0,90,0,29,1,3,2,10.11,6,5,23164.0,47,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17,81.0,80,0,84,0,1,1,25.0,5,1,20808.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29,35.0,87,4,10,0,1,1,17.5,5,1,12589.0,12,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,41.0,52,0,17,1,2,0,19.17,6,1,13832.0,36,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65,69.0,84,0,24,0,2,1,10.4,6,1,15912.0,38,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
41,73.0,92,0,26,0,3,0,9.0,6,0,16446.0,21,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,41.0,70,1,19,1,4,2,5.83,6,2,18101.0,18,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
41,48.0,86,0,20,0,1,0,11.5,4,1,16805.0,14,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
41,37.0,91,0,43,0,1,0,10.5,6,1,12300.0,22,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,46.0,53,0,21,0,1,1,14.5,5,1,16286.0,12,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
29,65.0,26,0,25,0,3,5,25.0,5,5,12367.0,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
77,38.0,44,2,25,0,2,2,14.14,6,3,14360.0,48,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,0.0,50,0,27,12,1,1,5.86,5,11,11410.0,112,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
77,0.0,76,1,54,0,1,1,20.0,6,2,13560.0,49,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
65,73.0,93,0,26,0,2,1,10.0,6,3,15332.0,48,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,53.0,96,0,34,11,1,1,12.63,6,12,58689.0,106,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
77,85.0,71,0,41,1,2,3,14.14,6,9,9709.0,60,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,0.0,74,0,81,0,1,0,20.0,5,0,10815.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
113,70.0,89,0,35,1,4,4,8.06,6,13,12567.0,96,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
77,65.0,68,0,24,0,1,1,12.5,6,2,9228.0,61,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
137,0.0,64,0,20,0,1,0,11.0,5,7,12840.0,103,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
41,35.0,84,1,34,0,4,4,10.56,6,4,14885.0,22,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,0.0,71,4,22,0,1,2,12.0,6,3,29913.0,24,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
77,51.0,89,2,51,0,2,2,14.33,6,4,9402.0,53,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
41,57.0,85,2,21,1,4,6,4.45,6,7,6852.0,21,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
77,0.0,60,0,43,0,1,0,8.5,5,3,14263.0,47,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,0.0,69,0,23,0,1,1,20.0,4,1,14950.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,34.0,42,0,19,0,1,2,13.0,4,2,12874.0,10,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41,59.0,69,0,45,0,3,1,8.17,6,2,19467.0,20,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,79.0,47,1,27,0,1,0,14.2,6,0,5523.0,26,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,59.0,61,41,13,0,1,1,15.0,3,1,11490.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
65,65.0,74,0,21,0,4,2,4.71,6,4,12874.0,49,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
101,0.0,62,0,40,1,3,4,4.25,3,11,10826.0,81,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,35.0,66,0,57,0,1,1,15.0,3,1,15130.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
41,0.0,83,0,55,0,1,2,15.0,6,3,24445.0,16,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
89,54.0,64,0,0,0,1,0,13.5,5,1,11062.0,61,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
41,41.0,57,0,15,0,2,3,9.8,6,3,18361.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41,0.0,73,0,41,0,4,1,8.8,6,2,8072.0,13,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
89,63.0,79,0,15,0,2,2,10.13,6,5,18860.0,68,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
65,58.0,97,0,25,0,1,2,13.0,6,3,15665.0,37,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
41,71.0,26,0,41,0,2,1,10.67,5,2,15753.0,19,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,77.0,41,0,60,1,3,3,6.86,6,13,13187.0,109,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
65,37.0,98,0,71,4,1,3,11.6,6,6,17060.0,39,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
