MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_WWII_VETERANS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,SES_1.0,SES_2.0,SES_3.0,SES_4.0
101,27.0,76,0,1,1,9.68,6,9,13655.0,66,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
41,83.0,71,40,4,2,13.57,6,3,11894.0,24,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
77,42.0,58,34,1,0,16.5,4,2,20079.0,51,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
53,74.0,76,26,2,1,15.0,6,3,13476.0,33,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17,51.0,92,9,1,0,20.0,4,0,17838.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
41,0.0,76,42,1,3,14.57,6,4,10975.0,20,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
17,0.0,73,37,1,1,20.0,3,1,12520.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
29,33.0,94,12,2,1,22.5,6,1,14051.0,12,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
113,52.0,89,69,1,0,20.0,6,2,31631.0,92,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
137,69.0,77,32,1,2,9.72,6,12,10640.0,103,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
29,43.0,73,65,3,2,7.2,6,2,26098.0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
137,0.0,97,9,2,4,10.91,1,18,23786.0,84,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
29,0.0,64,32,1,2,15.0,4,2,13116.0,8,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
29,0.0,67,51,2,2,20.0,6,2,15352.0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
53,0.0,28,0,1,1,10.0,3,3,16232.0,31,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
65,61.0,72,44,2,2,14.2,6,3,18368.0,43,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
65,40.0,0,0,3,4,11.45,6,8,12959.5,50,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
101,62.0,85,0,2,1,10.31,6,5,9711.0,68,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
53,71.0,49,39,1,3,11.4,6,5,7955.0,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
137,76.0,73,0,2,0,7.18,7,12,11850.0,121,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41,0.0,66,0,3,1,10.75,6,2,8350.0,30,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
137,49.0,85,35,1,1,10.7,4,9,10327.0,103,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
41,84.0,93,42,1,3,17.33,5,4,22795.0,16,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
53,0.0,78,21,4,1,6.14,6,1,12736.0,34,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
101,0.0,65,43,2,1,9.33,4,8,23720.0,84,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
29,0.0,52,19,3,3,8.75,6,4,25506.0,9,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
77,81.0,87,40,2,3,12.71,6,5,42502.0,57,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
29,86.0,87,49,2,2,13.25,5,2,11571.0,15,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
53,41.0,52,16,4,2,6.44,6,4,19945.0,38,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
65,41.0,73,4,1,1,26.88,6,2,11685.0,48,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
77,48.0,68,24,2,2,14.33,6,6,15529.0,56,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
101,74.0,74,22,1,0,11.5,4,3,10114.0,66,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
89,66.0,59,50,2,0,13.13,6,4,10891.0,68,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
137,81.0,51,56,1,0,11.86,4,10,19132.0,93,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
29,48.0,97,56,1,1,20.0,3,1,26826.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
89,60.0,76,42,1,1,27.14,6,3,11209.0,59,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
137,74.0,72,6,3,3,10.47,6,11,7359.0,114,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
125,0.0,40,0,1,0,9.57,6,2,64765.0,120,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
113,47.0,89,0,1,1,17.19,5,10,14588.0,84,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
101,69.0,68,33,2,3,9.81,8,10,13347.0,80,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
53,74.0,91,26,1,1,11.6,6,3,11099.0,33,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
29,0.0,93,33,2,2,24.6,6,2,42980.0,10,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
137,0.0,97,96,3,2,24.0,6,6,20481.0,109,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
65,55.0,65,44,3,2,15.8,6,3,11199.0,34,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
41,30.0,91,13,1,0,18.75,6,2,21648.0,25,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
65,73.0,84,36,1,0,12.33,4,0,11431.0,34,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
137,0.0,73,32,1,0,8.8,5,9,8310.0,110,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
113,86.0,61,15,3,4,13.65,6,17,12296.0,101,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
113,44.0,75,28,1,1,13.18,6,3,10413.0,92,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
65,44.0,65,62,1,3,10.91,6,9,6791.0,40,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
77,77.0,60,41,1,1,23.0,6,2,9982.0,51,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
125,40.0,42,38,1,1,11.67,6,11,8422.0,107,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
101,62.0,67,0,4,5,4.96,6,14,12457.0,90,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
113,62.0,91,41,1,0,14.0,6,4,16257.0,92,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
113,70.0,30,26,1,0,47.64,6,3,88847.0,98,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
125,0.0,90,0,2,2,17.89,2,9,18273.0,90,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
113,70.0,48,25,1,2,10.36,5,10,14689.0,83,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
89,0.0,77,32,2,1,14.29,5,3,12721.0,55,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
137,0.0,42,60,2,3,7.85,2,11,22276.0,91,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
65,78.0,80,32,3,3,9.2,5,4,16706.0,48,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
17,0.0,83,30,1,0,20.0,5,0,14674.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
41,81.0,64,35,3,1,6.25,6,2,11221.0,24,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
137,0.0,70,29,2,5,6.0,9,14,10221.0,107,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
113,57.0,90,26,1,1,15.43,6,2,13840.0,79,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
137,53.0,81,19,2,1,13.55,6,6,12346.0,90,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
29,0.0,88,0,3,3,8.0,6,3,13400.0,15,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
29,0.0,59,31,2,3,12.0,6,3,12580.0,5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
29,40.0,84,17,2,1,10.0,6,1,15666.0,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
17,29.0,82,48,1,1,15.0,4,1,28856.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
29,64.0,50,45,1,2,15.0,4,2,15924.0,8,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
41,0.0,88,48,3,0,7.8,6,1,14609.0,25,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
53,56.0,93,53,3,2,6.33,5,4,12909.0,32,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
17,0.0,69,25,1,1,15.0,4,1,13741.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
17,17.0,65,53,2,1,27.5,6,1,9969.0,3,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
65,0.0,0,0,1,2,20.0,6,3,7718.0,34,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
17,43.0,41,0,1,1,20.0,4,1,6152.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
29,40.0,91,27,1,0,12.5,5,0,18309.0,9,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
77,76.0,73,23,1,0,22.22,6,2,14939.0,51,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
29,0.0,77,25,4,4,7.5,6,4,10255.0,10,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
125,40.0,78,42,3,3,10.71,6,10,12085.0,104,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
29,0.0,69,18,3,3,9.0,6,4,14468.0,13,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
77,68.0,77,52,3,3,12.6,6,8,12283.0,54,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
65,48.0,76,53,1,0,25.0,4,2,36504.0,31,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
29,47.0,70,25,2,1,11.67,5,1,10800.0,13,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
101,0.0,84,35,1,1,10.0,6,8,14547.0,86,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
29,0.0,83,18,4,5,13.0,6,5,12241.0,14,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
41,65.0,42,41,4,4,7.5,7,4,17282.0,14,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
89,42.0,71,49,2,0,12.2,5,2,5691.0,66,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
65,43.0,71,43,1,0,14.0,6,2,10730.0,45,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
113,0.0,87,22,3,3,8.0,6,11,13128.0,93,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
29,75.0,0,45,1,0,25.0,4,0,20598.5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
137,57.0,56,52,4,2,6.23,6,14,5110.0,110,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
17,83.0,71,55,1,0,25.0,5,0,11923.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
65,0.0,88,36,4,4,5.36,6,6,9344.0,39,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
65,57.0,77,67,1,2,17.0,6,3,68922.0,47,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
137,73.0,68,31,2,2,9.12,6,15,12588.0,115,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
29,43.0,85,21,1,0,14.0,4,0,28412.0,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
113,0.0,92,44,1,1,20.71,1,5,12798.0,89,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
29,0.0,72,0,4,4,6.67,4,5,11709.0,15,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
125,45.0,83,0,1,4,13.38,10,13,20187.0,115,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
101,42.0,69,21,1,2,15.43,6,5,13287.0,71,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
89,0.0,97,34,3,1,6.4,6,4,37250.0,66,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
113,78.0,95,56,3,3,3.48,6,12,13598.0,96,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
137,64.0,83,19,4,4,5.24,5,14,12764.0,107,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
113,87.0,72,32,2,3,8.0,6,13,9756.0,86,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
29,0.0,72,35,3,3,9.0,6,3,11857.0,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
113,52.0,39,28,4,3,14.06,6,9,13781.0,96,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
17,62.0,76,40,1,1,20.0,4,1,11364.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
41,0.0,90,25,3,3,12.0,6,3,14865.0,16,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
29,0.0,66,54,1,1,20.0,3,1,8734.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
125,54.0,85,24,1,2,19.22,7,6,13078.0,113,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
89,73.0,61,53,1,2,15.14,6,6,17277.0,85,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
17,0.0,85,40,1,1,15.0,4,1,33033.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
65,62.0,89,52,1,2,9.67,6,6,17285.0,48,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
125,0.0,99,7,3,3,17.18,6,8,35602.0,109,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
89,73.0,87,38,2,2,10.57,6,4,26543.0,62,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
29,55.0,91,66,4,2,5.17,6,2,14572.0,12,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
29,45.0,63,0,2,1,16.0,6,1,16602.0,14,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
89,74.0,76,59,1,2,10.7,5,8,10627.0,68,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
77,0.0,66,0,2,1,11.0,6,4,14984.0,48,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
41,47.0,57,32,4,4,4.63,6,5,14847.0,22,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
65,73.0,87,71,3,0,7.0,6,2,13321.0,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
29,68.0,87,73,2,3,10.25,6,3,14966.0,14,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
113,49.0,70,51,4,3,6.33,5,8,10949.0,96,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
41,0.0,92,74,3,1,6.83,6,2,13247.0,23,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
17,37.0,83,50,1,1,15.0,3,1,22101.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
65,51.0,96,48,4,3,6.5,6,4,17494.0,50,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
53,63.0,98,36,3,3,9.0,6,5,17986.0,36,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
113,71.0,50,21,2,3,8.54,5,14,13440.0,93,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
29,62.0,91,42,1,1,25.0,6,1,15523.0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
77,35.0,10,6,3,3,8.35,11,6,10556.0,59,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
17,45.0,94,42,1,1,15.0,4,1,19141.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
17,0.0,80,7,1,0,15.0,4,0,15335.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17,45.0,97,41,1,0,35.0,5,0,14357.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
89,0.0,92,34,2,0,15.0,5,3,18162.0,71,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
137,66.0,96,28,4,6,6.16,5,25,25564.0,108,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
77,51.0,97,50,1,3,5.29,5,11,47289.0,60,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
17,0.0,59,0,1,0,20.0,4,0,23172.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
137,87.0,90,46,3,5,6.46,5,16,10491.0,107,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
137,47.0,71,15,1,0,14.26,5,8,20341.0,108,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
29,0.0,65,29,4,3,7.0,6,3,14973.0,14,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
29,77.0,83,51,3,3,5.4,6,3,14946.0,11,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
101,68.0,2,20,1,1,11.0,6,2,10305.0,75,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
41,55.0,91,18,4,6,5.23,6,8,19099.0,26,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
17,53.0,83,24,1,0,25.0,5,0,11754.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
41,44.0,86,35,4,6,8.36,6,7,15749.0,24,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
41,83.0,85,58,3,3,7.85,8,4,26462.0,37,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
89,0.0,82,41,2,4,5.57,6,8,9551.0,71,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
65,79.0,40,21,3,4,6.38,4,6,14031.0,49,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
29,46.0,95,10,4,3,7.29,6,3,21467.0,13,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
89,61.0,82,72,4,3,4.1,2,13,13585.0,63,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
53,35.0,93,8,1,1,20.25,6,4,16731.0,35,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
137,0.0,43,38,4,9,9.06,5,27,4960.0,113,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
53,67.0,78,28,4,2,5.0,6,2,11280.0,23,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
77,0.0,67,0,1,0,17.0,8,3,8619.0,63,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
113,0.0,76,40,3,2,3.73,5,12,11922.0,94,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
17,0.0,74,45,1,1,20.0,4,1,8168.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
137,64.0,52,36,2,1,5.79,6,14,6980.0,89,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
137,42.0,89,35,4,1,8.3,4,9,12007.0,111,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
101,81.0,62,42,1,2,15.44,5,8,29098.0,66,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
29,72.0,65,36,4,2,6.6,5,2,22876.0,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
29,66.0,51,37,2,1,20.0,5,1,8093.0,9,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
41,74.0,82,56,2,2,10.8,6,2,15080.0,24,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
77,75.0,87,26,1,2,20.83,6,4,14218.0,51,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
125,69.0,13,68,1,0,10.6,6,12,14998.0,101,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
65,47.0,80,4,1,2,11.21,6,3,16892.0,39,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
89,0.0,73,28,1,0,13.67,5,3,10528.0,76,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
77,0.0,85,25,3,1,4.85,6,5,9098.0,49,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
17,33.0,81,32,2,2,12.5,6,2,11902.0,5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
89,80.0,86,66,1,1,8.52,6,10,14719.0,73,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
125,81.0,67,3,1,0,17.77,4,5,19630.0,101,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
137,57.0,78,41,2,1,4.6,6,8,9378.0,110,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
113,0.0,88,0,1,0,8.94,5,8,22622.0,86,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
137,48.0,90,11,1,1,14.91,6,7,24536.0,105,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
113,70.0,72,29,1,0,8.0,4,7,15160.0,87,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
41,43.0,50,35,4,6,6.73,6,7,14020.0,21,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
137,0.0,40,46,1,1,21.42,4,8,16307.0,110,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
65,71.0,79,26,2,1,38.75,6,2,21600.0,42,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
89,42.0,33,9,1,1,8.0,5,5,8866.0,73,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,0.0,44,0,1,2,16.0,6,2,19967.0,14,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
29,83.0,81,32,1,1,20.0,3,1,15389.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
77,0.0,85,31,3,3,7.13,6,4,12277.0,51,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
65,30.0,71,38,2,2,10.8,6,3,11036.0,41,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
29,64.0,52,40,2,1,37.5,6,1,13086.0,6,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
77,55.0,80,33,2,2,13.65,6,7,15731.0,61,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
17,0.0,89,4,1,0,15.0,4,0,15008.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
101,0.0,83,48,2,0,17.3,6,4,18125.0,85,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
29,35.0,58,40,2,3,17.75,6,3,8969.0,7,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
137,0.0,7,29,3,3,9.65,6,11,23148.0,95,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
137,42.0,94,21,1,1,9.14,5,6,18191.0,100,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
41,0.0,74,38,2,2,17.97,11,3,9483.0,23,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
89,84.0,94,45,3,1,14.56,6,4,16631.0,63,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
137,84.0,73,42,4,5,5.56,6,9,11225.0,112,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
113,0.0,87,24,4,3,5.0,6,12,16571.0,90,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
77,17.0,68,40,1,0,18.08,5,7,10931.0,49,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
101,66.0,82,16,1,1,16.25,6,6,12185.0,86,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
41,35.0,47,68,1,2,10.0,4,2,26010.0,11,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
89,53.0,79,16,3,5,8.23,6,15,13300.0,71,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
77,86.0,82,33,1,3,12.69,5,8,12351.0,53,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
77,73.0,82,23,4,4,5.95,6,10,9792.0,48,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
17,51.0,74,23,1,1,15.0,3,1,13465.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
137,81.0,63,37,4,5,4.33,4,22,11527.0,112,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
137,0.0,89,27,1,2,11.32,5,19,12900.0,77,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
